[5.5823, -3.4233, -0.3315]
[5.5910, -3.4919, -0.3307]
[5.5529, -3.5226, -0.3341]
[5.5982, -3.6240, -0.3300]
[5.5515, -3.6481, -0.3342]
[5.5945, -3.7508, -0.3303]
[5.6436, -3.8612, -0.3259]
[5.9859, -4.2416, -0.2952]
[5.9782, -4.3093, -0.2959]
[5.9696, -4.3772, -0.2966]
[6.0034, -4.4867, -0.2936]
[6.0142, -4.5762, -0.2926]
[6.0167, -4.6592, -0.2923]
[6.0743, -4.7994, -0.2871]
[58.2706, -58.6765, 4.3900]
[57.7585, -59.1730, 4.3445]
[57.2420, -59.6651, 4.2986]
[56.7213, -60.1526, 4.2523]
[56.1964, -60.6355, 4.2057]
[55.6673, -61.1138, 4.1587]
[5.8659, -5.1859, -0.3055]
[5.8467, -5.2556, -0.3072]
[5.9039, -5.4170, -0.3021]
[5.0733, -4.5111, -0.3765]
[4.9961, -4.4972, -0.3834]
[4.9320, -4.4979, -0.3891]
[4.8928, -4.5292, -0.3926]
[4.8595, -4.5680, -0.3956]
[4.8498, -4.6385, -0.3964]
[4.8512, -4.7251, -0.3962]
[5.4402, -5.6186, -0.3434]
[5.2865, -5.5082, -0.3571]
[5.2155, -5.5099, -0.3634]
[5.1278, -5.4861, -0.3713]
[5.0352, -5.4530, -0.3795]
[4.9877, -5.4851, -0.3838]
[5.0273, -5.6507, -0.3802]
[4.8111, -5.4220, -0.3996]
[4.7532, -5.4353, -0.4047]
[4.6849, -5.4310, -0.4108]
[4.6376, -5.4601, -0.4150]
[4.5646, -5.4458, -0.4215]
[4.5473, -5.5257, -0.4230]
[4.4844, -5.5275, -0.4286]
[4.4120, -5.5112, -0.4351]
[4.2825, -5.3889, -0.4467]
[4.2309, -5.4056, -0.4513]
[4.1746, -5.4130, -0.4563]
[4.1457, -5.4732, -0.4589]
[4.0488, -5.3994, -0.4676]
[4.0238, -5.4677, -0.4698]
[3.9157, -5.3649, -0.4794]
[3.7373, -5.1069, -0.4955]
[3.7929, -5.3456, -0.4904]
[3.7423, -5.3578, -0.4949]
[3.6717, -5.3237, -0.5012]
[3.6214, -5.3348, -0.5057]
[3.5673, -5.3361, -0.5105]
[3.5284, -5.3739, -0.5140]
[3.4595, -5.3371, -0.5201]
[3.4131, -5.3555, -0.5243]
[3.3489, -5.3267, -0.5300]
[3.2957, -5.3253, -0.5348]
[3.2393, -5.3140, -0.5398]
[3.1898, -5.3210, -0.5442]
[3.1243, -5.2802, -0.5501]
[3.1158, -5.4096, -0.5508]
[3.0748, -5.4440, -0.5544]
[3.0305, -5.4685, -0.5584]
[2.9542, -5.3873, -0.5652]
[2.8628, -5.2477, -0.5734]
[2.8172, -5.2608, -0.5775]
[2.7714, -5.2735, -0.5816]
[2.7180, -5.2569, -0.5863]
[2.6674, -5.2493, -0.5908]
[2.6194, -5.2510, -0.5951]
[2.5715, -5.2523, -0.5994]
[2.3192, -4.3461, -0.6223]
[2.2624, -4.2665, -0.6274]
[2.2152, -4.2255, -0.6316]
[2.1688, -4.1840, -0.6357]
[2.1194, -4.1223, -0.6402]
[2.0676, -4.0404, -0.6448]
[1.9432, -3.5243, -0.6561]
[1.9061, -3.4899, -0.6594]
[1.8637, -3.4157, -0.6632]
[1.8355, -3.4300, -0.6658]
[1.8030, -3.4144, -0.6687]
[1.7746, -3.4282, -0.6712]
[1.7449, -3.4319, -0.6738]
[1.7248, -3.5248, -0.6756]
[1.6872, -3.4584, -0.6790]
[1.6581, -3.4712, -0.6816]
[1.6280, -3.4739, -0.6843]
[1.5986, -3.4862, -0.6869]
[1.5690, -3.4983, -0.6895]
[1.5397, -3.5202, -0.6921]
[1.5097, -3.5318, -0.6948]
[1.4794, -3.5431, -0.6975]
[1.4489, -3.5542, -0.7002]
[1.4181, -3.5550, -0.7029]
[1.3874, -3.5655, -0.7057]
[1.3565, -3.5858, -0.7084]
[1.3254, -3.5958, -0.7112]
[1.3254, -3.5958, -0.7112]
[1.3565, -3.5858, -0.7084]
[1.3874, -3.5655, -0.7057]
[1.4181, -3.5550, -0.7029]
[1.4489, -3.5542, -0.7002]
[1.4794, -3.5431, -0.6975]
[1.5097, -3.5318, -0.6948]
[1.5397, -3.5202, -0.6921]
[1.5690, -3.4983, -0.6895]
[1.5986, -3.4862, -0.6869]
[1.6280, -3.4739, -0.6843]
[1.6581, -3.4712, -0.6816]
[1.6872, -3.4584, -0.6790]
[1.7248, -3.5248, -0.6756]
[1.7449, -3.4319, -0.6738]
[1.7746, -3.4282, -0.6712]
[1.8030, -3.4144, -0.6687]
[1.8355, -3.4300, -0.6658]
[1.8637, -3.4157, -0.6632]
[1.9061, -3.4899, -0.6594]
[1.9432, -3.5243, -0.6561]
[2.0676, -4.0404, -0.6448]
[2.1194, -4.1223, -0.6402]
[2.1688, -4.1840, -0.6357]
[2.2152, -4.2255, -0.6316]
[2.2624, -4.2665, -0.6274]
[2.3192, -4.3461, -0.6223]
[2.5715, -5.2523, -0.5994]
[2.6194, -5.2510, -0.5951]
[2.6674, -5.2493, -0.5908]
[2.7180, -5.2569, -0.5863]
[2.7714, -5.2735, -0.5816]
[2.8172, -5.2608, -0.5775]
[2.8628, -5.2477, -0.5734]
[2.9542, -5.3873, -0.5652]
[3.0305, -5.4685, -0.5584]
[3.0748, -5.4440, -0.5544]
[3.1158, -5.4096, -0.5508]
[3.1243, -5.2802, -0.5501]
[3.1898, -5.3210, -0.5442]
[3.2393, -5.3140, -0.5398]
[3.2957, -5.3253, -0.5348]
[3.3489, -5.3267, -0.5300]
[3.4131, -5.3555, -0.5243]
[3.4595, -5.3371, -0.5201]
[3.5284, -5.3739, -0.5140]
[3.5673, -5.3361, -0.5105]
[3.6214, -5.3348, -0.5057]
[3.6717, -5.3237, -0.5012]
